"cellID","District","DistrictID","Ward","WardID","Village","VillageID","PA","Urban"
25172,"Liwale",3,"Barikiwa",343,"Barikiwa",771,1,0
25173,"Liwale",3,"Barikiwa",343,"Barikiwa",771,1,0
25174,"Liwale",3,"Barikiwa",343,"Barikiwa",771,1,0
25175,"Liwale",3,"Barikiwa",343,"Barikiwa",771,1,0
25176,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25177,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25178,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25179,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25180,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25181,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25182,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25183,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25184,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25185,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25186,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25187,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25188,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25189,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25190,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25191,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25192,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25193,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25194,"Liwale",3,"Barikiwa",343,"Chimbuko",2760,0,0
25195,"Liwale",3,"Barikiwa",343,"Chimbuko",2760,0,0
25196,"Liwale",3,"Mkutano",344,"Mkutano",2270,0,0
25197,"Liwale",3,"Mkutano",344,"Mkutano",2270,0,0
25198,"Liwale",3,"Mkutano",344,"Mkutano",2270,0,0
25199,"Liwale",3,"Mkutano",344,"Mkutano",2270,0,0
25200,"Liwale",3,"Mkutano",344,"Mkutano",2270,0,0
25201,"Liwale",3,"Mkutano",344,"Mkutano",2270,0,0
25202,"Liwale",3,"Mkutano",344,"Mkutano",2270,0,0
25203,"Liwale",3,"Mkutano",344,"Mkutano",2270,0,0
25204,"Liwale",3,"Mkutano",344,"Mkutano",2270,0,0
25205,"Liwale",3,"Mbaya",345,"mtawango",1196,0,0
25206,"Liwale",3,"Mbaya",345,"mtawango",1196,0,0
25207,"Liwale",3,"Mbaya",345,"mtawango",1196,0,0
25208,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25209,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25210,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25211,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25212,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25213,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25214,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25215,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25216,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25217,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25218,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25219,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25220,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25221,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25222,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25223,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25224,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25225,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25226,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25227,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25228,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25229,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25230,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25231,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25232,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25233,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25234,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25235,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25236,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25237,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25238,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25239,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25240,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25241,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25242,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25243,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25244,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25245,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25246,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25247,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25248,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25249,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25250,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25251,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25252,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25253,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25254,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25255,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25256,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25257,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25258,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25259,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25260,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25261,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25262,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25263,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25264,"Kilwa",6,"Nanjirinji",272,"Nanjiri B'",2151,0,0
25265,"Kilwa",6,"Nanjirinji",272,"Nanjiri B'",2151,0,0
25266,"Kilwa",6,"Nanjirinji",272,"Nakiu",1023,0,0
25267,"Kilwa",6,"Nanjirinji",272,"Nakiu",1023,0,0
25268,"Kilwa",6,"Nanjirinji",272,"Nakiu",1023,0,0
25269,"Kilwa",6,"Nanjirinji",272,"Nakiu",1023,0,0
25270,"Kilwa",6,"Kiranjeranje",273,"Makangaga",912,0,0
25271,"Kilwa",6,"Kiranjeranje",273,"Makangaga",912,0,0
25272,"Kilwa",6,"Kiranjeranje",273,"Makangaga",912,0,0
25273,"Kilwa",6,"Kiranjeranje",273,"Makangaga",912,0,0
25274,"Kilwa",6,"Kiranjeranje",273,"Makangaga",912,0,0
25275,"Kilwa",6,"Kiranjeranje",273,"Makangaga",912,0,0
25276,"Kilwa",6,"Kiranjeranje",273,"Makangaga",912,0,0
25277,"Kilwa",6,"Kiranjeranje",273,"Makangaga",912,0,0
25278,"Kilwa",6,"Kiranjeranje",273,"Makangaga",912,0,0
25279,"Kilwa",6,"Kiranjeranje",273,"Makangaga",912,0,0
25280,"Kilwa",6,"Kiranjeranje",273,"Mtandi",1047,0,0
25281,"Kilwa",6,"Kiranjeranje",273,"Mtandi",1047,0,0
25282,"Kilwa",6,"Kiranjeranje",273,"Mtandi",1047,0,0
25283,"Kilwa",6,"Kiranjeranje",273,"Mtandi",1047,0,0
25284,"Kilwa",6,"Kiranjeranje",273,"Mtandi",1047,0,0
25285,"Kilwa",6,"Kiranjeranje",273,"Mtandi",1047,0,0
25286,"Kilwa",6,"Kiranjeranje",273,"Kiswele",191,0,0
25287,"Kilwa",6,"Kiranjeranje",273,"Kiswele",191,0,0
25288,"Kilwa",6,"Lihimalyao",275,"Rushungi",2133,0,0
25289,"Kilwa",6,"Lihimalyao",275,"Rushungi",2133,0,0
25290,"Kilwa",6,"Lihimalyao",275,"Rushungi",2133,0,0
25291,"Kilwa",6,"Lihimalyao",275,"Rushungi",2133,0,0
25292,"Lindi Rural",22,"Kilolambwani",285,"Kijiweni",2373,0,0
25293,"Lindi Rural",22,"Kilolambwani",285,"Kijiweni",2373,0,0
25294,"Lindi Rural",22,"Kilolambwani",285,"Kijiweni",2373,0,0
25295,"Lindi Rural",22,"Kilolambwani",285,"Kijiweni",2373,0,0
25296,"Ulanga",21,"Kilosa kwa Mpepo",62,"Kilosa kwa Mpepo",365,0,0
25297,"Ulanga",21,"Kilosa kwa Mpepo",62,"Kilosa kwa Mpepo",365,0,0
25298,"Ulanga",21,"Kilosa kwa Mpepo",62,"Kilosa kwa Mpepo",365,0,0
25299,"Ulanga",21,"Kilosa kwa Mpepo",62,"Kilosa kwa Mpepo",365,0,0
25300,"Ulanga",21,"Kilosa kwa Mpepo",62,"Kilosa kwa Mpepo",365,0,0
25301,"Ulanga",21,"Kilosa kwa Mpepo",62,"Kilosa kwa Mpepo",365,0,0
25302,"Ulanga",21,"Kilosa kwa Mpepo",62,"Kilosa kwa Mpepo",365,0,0
25303,"Ulanga",21,"Kilosa kwa Mpepo",62,"Kilosa kwa Mpepo",365,0,0
25304,"Ulanga",21,"Kilosa kwa Mpepo",62,"Kilosa kwa Mpepo",365,0,0
25305,"Ulanga",21,"Kilosa kwa Mpepo",62,"Kilosa kwa Mpepo",365,0,0
25306,"Ulanga",21,"Kilosa kwa Mpepo",62,"Kilosa kwa Mpepo",365,0,0
25307,"Ulanga",21,"Kilosa kwa Mpepo",62,"Kilosa kwa Mpepo",365,0,0
25308,"Ulanga",21,"Kilosa kwa Mpepo",62,"Ihowanja",1648,0,0
25309,"Ulanga",21,"Kilosa kwa Mpepo",62,"Ihowanja",1648,1,0
25310,"Ulanga",21,"Kilosa kwa Mpepo",62,"Ihowanja",1648,1,0
25311,"Ulanga",21,"Kilosa kwa Mpepo",62,"Ihowanja",1648,1,0
25312,"Ulanga",21,"Kilosa kwa Mpepo",62,"Ihowanja",1648,1,0
25313,"Ulanga",21,"Kilosa kwa Mpepo",62,"Ihowanja",1648,1,0
25314,"Ulanga",21,"Kilosa kwa Mpepo",62,"Ihowanja",1648,1,0
25315,"Ulanga",21,"Kilosa kwa Mpepo",62,"Ihowanja",1648,1,0
25316,"Ulanga",21,"Kilosa kwa Mpepo",62,"Ihowanja",1648,1,0
25317,"Ulanga",21,"Kilosa kwa Mpepo",62,"Ihowanja",1648,1,0
25318,"Ulanga",21,"Kilosa kwa Mpepo",62,"Ihowanja",1648,1,0
25319,"Ulanga",21,"Kilosa kwa Mpepo",62,"Ihowanja",1648,1,0
25320,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25321,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25322,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25323,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25324,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25325,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25326,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25327,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25328,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25329,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25330,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25331,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25332,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25333,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25334,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25335,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25336,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25337,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25338,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25339,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25340,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25341,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25342,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25343,"Ulanga",21,"Ilonga",61,"Luhombero",1920,1,0
25344,"Ulanga",21,"Ilonga",61,"Luhombero",1920,1,0
25345,"Ulanga",21,"Ilonga",61,"Luhombero",1920,1,0
25346,"Ulanga",21,"Mbuga",60,"Iputi",2742,1,0
25347,"Ulanga",21,"Mbuga",60,"Iputi",2742,1,0
25348,"Ulanga",21,"Mbuga",60,"Iputi",2742,1,0
25349,"Ulanga",21,"Mbuga",60,"Iputi",2742,1,0
25350,"Ulanga",21,"Mbuga",60,"Iputi",2742,1,0
25351,"Ulanga",21,"Mbuga",60,"Iputi",2742,1,0
25352,"Ulanga",21,"Mbuga",60,"Iputi",2742,1,0
25353,"Ulanga",21,"Mbuga",60,"Iputi",2742,1,0
25354,"Ulanga",21,"Mbuga",60,"Iputi",2742,1,0
25355,"Ulanga",21,"Mbuga",60,"Iputi",2742,1,0
25356,"Ulanga",21,"Mbuga",60,"Iputi",2742,1,0
25357,"Ulanga",21,"Mbuga",60,"Iputi",2742,1,0
25358,"Ulanga",21,"Mbuga",60,"Iputi",2742,1,0
25359,"Ulanga",21,"Mbuga",60,"Iputi",2742,1,0
25360,"Ulanga",21,"Mbuga",60,"Iputi",2742,1,0
25361,"Ulanga",21,"Mbuga",60,"Iputi",2742,1,0
25362,"Ulanga",21,"Mbuga",60,"Iputi",2742,1,0
25363,"Ulanga",21,"Mbuga",60,"Iputi",2742,1,0
25364,"Ulanga",21,"Mbuga",60,"Iputi",2742,1,0
25365,"Ulanga",21,"Mbuga",60,"Iputi",2742,1,0
25366,"Ulanga",21,"Mbuga",60,"Iputi",2742,1,0
25367,"Ulanga",21,"Mbuga",60,"Iputi",2742,1,0
25368,"Ulanga",21,"Mbuga",60,"Iputi",2742,1,0
25369,"Ulanga",21,"Mbuga",60,"Iputi",2742,1,0
25370,"Ulanga",21,"Mbuga",60,"Iputi",2742,1,0
25371,"Ulanga",21,"Mbuga",60,"Iputi",2742,1,0
25372,"Liwale",3,"Barikiwa",343,"Barikiwa",771,1,0
25373,"Liwale",3,"Barikiwa",343,"Barikiwa",771,1,0
25374,"Liwale",3,"Barikiwa",343,"Barikiwa",771,1,0
25375,"Liwale",3,"Barikiwa",343,"Barikiwa",771,1,0
25376,"Liwale",3,"Barikiwa",343,"Barikiwa",771,1,0
25377,"Liwale",3,"Barikiwa",343,"Barikiwa",771,1,0
25378,"Liwale",3,"Barikiwa",343,"Barikiwa",771,1,0
25379,"Liwale",3,"Barikiwa",343,"Barikiwa",771,1,0
25380,"Liwale",3,"Barikiwa",343,"Barikiwa",771,1,0
25381,"Liwale",3,"Barikiwa",343,"Barikiwa",771,1,0
25382,"Liwale",3,"Barikiwa",343,"Barikiwa",771,1,0
25383,"Liwale",3,"Barikiwa",343,"Barikiwa",771,1,0
25384,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25385,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25386,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25387,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25388,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25389,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25390,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25391,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25392,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25393,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25394,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25395,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25396,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25397,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25398,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25399,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25400,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25401,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25402,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25403,"Liwale",3,"Barikiwa",343,"Barikiwa",771,0,0
25404,"Liwale",3,"Barikiwa",343,"Chimbuko",2760,0,0
25405,"Liwale",3,"Barikiwa",343,"Chimbuko",2760,0,0
25406,"Liwale",3,"Barikiwa",343,"Chimbuko",2760,0,0
25407,"Liwale",3,"Barikiwa",343,"Chimbuko",2760,0,0
25408,"Liwale",3,"Mbaya",345,"mtawango",1196,0,0
25409,"Liwale",3,"Mbaya",345,"mtawango",1196,0,0
25410,"Liwale",3,"Mbaya",345,"mtawango",1196,0,0
25411,"Liwale",3,"Mbaya",345,"mtawango",1196,0,0
25412,"Liwale",3,"Mbaya",345,"mtawango",1196,0,0
25413,"Liwale",3,"Mbaya",345,"mtawango",1196,0,0
25414,"Liwale",3,"Mbaya",345,"mtawango",1196,0,0
25415,"Liwale",3,"Mbaya",345,"mtawango",1196,0,0
25416,"Liwale",3,"Mbaya",345,"mtawango",1196,0,0
25417,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25418,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25419,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25420,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25421,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25422,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25423,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25424,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25425,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25426,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25427,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25428,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25429,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25430,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25431,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25432,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25433,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25434,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25435,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25436,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25437,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25438,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25439,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25440,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25441,"Liwale",3,"Kimambi",346,"Kimambi",914,0,0
25442,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25443,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25444,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25445,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25446,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25447,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25448,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25449,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25450,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25451,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25452,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25453,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25454,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25455,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25456,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25457,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25458,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25459,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25460,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25461,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25462,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25463,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25464,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25465,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25466,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25467,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25468,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25469,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25470,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25471,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25472,"Kilwa",6,"Nanjirinji",272,"Nanji 'A'",1259,0,0
25473,"Kilwa",6,"Nanjirinji",272,"Nanjiri B'",2151,0,0
25474,"Kilwa",6,"Nanjirinji",272,"Nanjiri B'",2151,0,0
25475,"Kilwa",6,"Nanjirinji",272,"Nakiu",1023,0,0
25476,"Kilwa",6,"Nanjirinji",272,"Nakiu",1023,0,0
25477,"Kilwa",6,"Nanjirinji",272,"Nakiu",1023,0,0
25478,"Kilwa",6,"Nanjirinji",272,"Nakiu",1023,0,0
25479,"Kilwa",6,"Kiranjeranje",273,"Makangaga",912,0,0
25480,"Kilwa",6,"Kiranjeranje",273,"Makangaga",912,0,0
25481,"Kilwa",6,"Kiranjeranje",273,"Makangaga",912,0,0
25482,"Kilwa",6,"Kiranjeranje",273,"Makangaga",912,0,0
25483,"Kilwa",6,"Kiranjeranje",273,"Makangaga",912,0,0
25484,"Kilwa",6,"Kiranjeranje",273,"Makangaga",912,0,0
25485,"Kilwa",6,"Kiranjeranje",273,"Makangaga",912,0,0
25486,"Kilwa",6,"Kiranjeranje",273,"Makangaga",912,0,0
25487,"Kilwa",6,"Kiranjeranje",273,"Makangaga",912,0,0
25488,"Kilwa",6,"Kiranjeranje",273,"Kiranjeranje",1191,0,0
25489,"Kilwa",6,"Kiranjeranje",273,"Kiranjeranje",1191,0,0
25490,"Kilwa",6,"Kiranjeranje",273,"Kiranjeranje",1191,0,0
25491,"Kilwa",6,"Kiranjeranje",273,"Kiranjeranje",1191,0,0
25492,"Kilwa",6,"Kiranjeranje",273,"Kiranjeranje",1191,0,0
25493,"Kilwa",6,"Kiranjeranje",273,"Kiranjeranje",1191,0,0
25494,"Kilwa",6,"Kiranjeranje",273,"Kiranjeranje",1191,0,0
25495,"Kilwa",6,"Kiranjeranje",273,"Kiswele",191,0,0
25496,"Kilwa",6,"Kiranjeranje",273,"Kiswele",191,0,0
25497,"Kilwa",6,"Lihimalyao",275,"Rushungi",2133,0,0
25498,"Kilwa",6,"Lihimalyao",275,"Rushungi",2133,0,0
25499,"Lindi Rural",22,"Kilolambwani",285,"Kijiweni",2373,0,0
25500,"Lindi Rural",22,"Kilolambwani",285,"Kijiweni",2373,0,0
25501,"Lindi Rural",22,"Kilolambwani",285,"Kijiweni",2373,0,0
25502,"Lindi Rural",22,"Kilolambwani",285,"Kijiweni",2373,0,0
25503,"Lindi Rural",22,"Kilolambwani",285,"Kijiweni",2373,0,0
25504,"Lindi Rural",22,"Kilolambwani",285,"Kijiweni",2373,0,0
25505,"Ulanga",21,"Kilosa kwa Mpepo",62,"Kilosa kwa Mpepo",365,0,0
25506,"Ulanga",21,"Kilosa kwa Mpepo",62,"Kilosa kwa Mpepo",365,0,0
25507,"Ulanga",21,"Kilosa kwa Mpepo",62,"Kilosa kwa Mpepo",365,0,0
25508,"Ulanga",21,"Kilosa kwa Mpepo",62,"Kilosa kwa Mpepo",365,0,0
25509,"Ulanga",21,"Kilosa kwa Mpepo",62,"Kilosa kwa Mpepo",365,0,0
25510,"Ulanga",21,"Kilosa kwa Mpepo",62,"Kilosa kwa Mpepo",365,0,0
25511,"Ulanga",21,"Kilosa kwa Mpepo",62,"Kilosa kwa Mpepo",365,0,0
25512,"Ulanga",21,"Kilosa kwa Mpepo",62,"Kilosa kwa Mpepo",365,0,0
25513,"Ulanga",21,"Kilosa kwa Mpepo",62,"Kilosa kwa Mpepo",365,0,0
25514,"Ulanga",21,"Kilosa kwa Mpepo",62,"Kilosa kwa Mpepo",365,0,0
25515,"Ulanga",21,"Kilosa kwa Mpepo",62,"Kilosa kwa Mpepo",365,0,0
25516,"Ulanga",21,"Kilosa kwa Mpepo",62,"Kilosa kwa Mpepo",365,0,0
25517,"Ulanga",21,"Kilosa kwa Mpepo",62,"Ihowanja",1648,1,0
25518,"Ulanga",21,"Kilosa kwa Mpepo",62,"Ihowanja",1648,1,0
25519,"Ulanga",21,"Kilosa kwa Mpepo",62,"Ihowanja",1648,1,0
25520,"Ulanga",21,"Kilosa kwa Mpepo",62,"Ihowanja",1648,1,0
25521,"Ulanga",21,"Kilosa kwa Mpepo",62,"Ihowanja",1648,1,0
25522,"Ulanga",21,"Kilosa kwa Mpepo",62,"Ihowanja",1648,1,0
25523,"Ulanga",21,"Kilosa kwa Mpepo",62,"Ihowanja",1648,1,0
25524,"Ulanga",21,"Kilosa kwa Mpepo",62,"Ihowanja",1648,1,0
25525,"Ulanga",21,"Kilosa kwa Mpepo",62,"Ihowanja",1648,1,0
25526,"Ulanga",21,"Kilosa kwa Mpepo",62,"Ihowanja",1648,1,0
25527,"Ulanga",21,"Kilosa kwa Mpepo",62,"Ihowanja",1648,1,0
25528,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25529,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25530,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25531,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25532,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25533,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25534,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25535,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25536,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25537,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25538,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25539,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25540,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25541,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
25542,"Ulanga",21,"Ilonga",61,"Ketaketa",1007,1,0
