Region,District,vvrid,vvid,round,N_vvid,Dist_Area,Area_kmsq,Population,dist_km,vdogs,v_mean_date,v_mean_date,season_with_NA,season,Correct_District,CategoryVax,Category,nocollars,collars,tdogs,dog_vill_est,Pop2012,HH_Livestk_Keepers,Gr,TotalHH,Vaccines_vials,Cost,Nvaccinators
Mtwara,mtwaraurban,mtwaraurban_vigaeni_2,mtwaraurban_vigaeni,2,15,169.8470784,0.620920064,3673,7.637,NA,NA,NA,NA,dry,NA,NA,urban,NA,NA,NA,46,108299,5034,2,27968,45,5789000,14
Lindi,nachingwea,nachingwea_chiola_chingunduli_2,nachingwea_chiola_chingunduli,2,118,5971.802217,12.71285843,1436,18.904,10,30/06/2012,30-Jun,dry,dry,NA,NA,rural,NA,NA,NA,28,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_chiola_chiola_2,nachingwea_chiola_chiola,2,118,5971.802217,25.788944,2360,19.782,28,30/06/2012,30-Jun,dry,dry,NA,NA,rural,NA,NA,NA,61,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_chiola_mtimbo_2,nachingwea_chiola_mtimbo,2,118,5971.802217,22.49727817,1298,20.311,26,30/06/2012,30-Jun,dry,dry,NA,NA,rural,NA,NA,NA,49,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_chiola_namauni_2,nachingwea_chiola_namauni,2,118,5971.802217,5.818649136,291,16.906,5,30/06/2012,30-Jun,dry,dry,NA,NA,rural,NA,NA,NA,17,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_kiegei_kiegeia_2,nachingwea_kiegei_kiegeia,2,118,5971.802217,63.4022519,3401,91.419,8,28/06/2012,28-Jun,dry,dry,NA,NA,rural,NA,NA,NA,14,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_kiegei_kiegeib_2,nachingwea_kiegei_kiegeib,2,118,5971.802217,601.7478815,1646,113.1,4,29/06/2012,29-Jun,dry,dry,NA,NA,rural,NA,NA,NA,8,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_kilimanihewa_kilimanihewa_2,nachingwea_kilimanihewa_kilimanihewa,2,118,5971.802217,7.610353254,3159,4.209,24,23/06/2012,23-Jun,dry,dry,NA,NA,rural,NA,NA,NA,49,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_kilimanihewa_mazoezi_2,nachingwea_kilimanihewa_mazoezi,2,118,5971.802217,9.067382665,2561,2.625,17,23/06/2012,23-Jun,dry,dry,NA,NA,rural,NA,NA,NA,28,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_kilimanihewa_mtepeche_2,nachingwea_kilimanihewa_mtepeche,2,118,5971.802217,8.042322252,323,7.923,29,23/06/2012,23-Jun,dry,dry,NA,NA,rural,NA,NA,NA,28,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_kilimanihewa_nampemba_2,nachingwea_kilimanihewa_nampemba,2,118,5971.802217,10.65792522,792,6.439,NA,NA,NA,NA,dry,NA,NA,rural,NA,NA,NA,49,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_kilimarondo_kilimarondo_2,nachingwea_kilimarondo_kilimarondo,2,118,5971.802217,382.4939816,1861,96.578,25,25/06/2012,25-Jun,dry,dry,NA,NA,rural,NA,NA,NA,30,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_kilimarondo_namatunu_2,nachingwea_kilimarondo_namatunu,2,118,5971.802217,40.20554645,1122,101.343,31,26/06/2012,26-Jun,dry,dry,NA,NA,rural,NA,NA,NA,23,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_kilimarondo_nanjihi_2,nachingwea_kilimarondo_nanjihi,2,118,5971.802217,136.5704348,1361,88.041,6,27/06/2012,27-Jun,dry,dry,NA,NA,rural,NA,NA,NA,5,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_kiparamnero_kiparamnero_2,nachingwea_kiparamnero_kiparamnero,2,118,5971.802217,52.55968851,926,26.303,71,29/06/2012,29-Jun,dry,dry,NA,NA,rural,NA,NA,NA,9,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_kiparamnero_mwandila_2,nachingwea_kiparamnero_mwandila,2,118,5971.802217,37.62786781,1545,30.9,15,29/06/2012,29-Jun,dry,dry,NA,NA,rural,NA,NA,NA,44,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_kiparamnero_nambalapala_2,nachingwea_kiparamnero_nambalapala,2,118,5971.802217,21.99172654,2446,26.481,NA,NA,NA,NA,dry,NA,NA,rural,NA,NA,NA,23,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_lionja_ilolo_2,nachingwea_lionja_ilolo,2,118,5971.802217,49.07423132,767,40.171,3,01/06/2012,01-Jun,dry,dry,NA,NA,rural,NA,NA,NA,15,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_lionja_lionjaa_2,nachingwea_lionja_lionjaa,2,118,5971.802217,57.4465549,3409,34.918,39,25/06/2012,25-Jun,dry,dry,NA,NA,rural,NA,NA,NA,46,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_lionja_lionjab_2,nachingwea_lionja_lionjab,2,118,5971.802217,76.15501699,937,40.714,46,25/06/2012,25-Jun,dry,dry,NA,NA,rural,NA,NA,NA,66,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_lionja_lipuyu_2,nachingwea_lionja_lipuyu,2,118,5971.802217,101.5530162,775,48.095,29,01/06/2012,01-Jun,dry,dry,NA,NA,rural,NA,NA,NA,29,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_lionja_ngunichile_2,nachingwea_lionja_ngunichile,2,118,5971.802217,46.4272323,2634,44.776,29,01/06/2012,01-Jun,dry,dry,NA,NA,rural,NA,NA,NA,34,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_marambo_ikungu_2,nachingwea_marambo_ikungu,2,118,5971.802217,28.37271984,2894,9.188,37,25/06/2012,25-Jun,dry,dry,NA,NA,rural,NA,NA,NA,42,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_marambo_litula_2,nachingwea_marambo_litula,2,118,5971.802217,11.40023803,1374,18.271,6,28/06/2012,28-Jun,dry,dry,NA,NA,rural,NA,NA,NA,15,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_marambo_marambo_2,nachingwea_marambo_marambo,2,118,5971.802217,20.59881086,2235,15.5,43,25/06/2012,25-Jun,dry,dry,NA,NA,rural,NA,NA,NA,96,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_marambo_mituguru_2,nachingwea_marambo_mituguru,2,118,5971.802217,16.18283948,787,20.059,44,28/06/2012,28-Jun,dry,dry,NA,NA,rural,NA,NA,NA,12,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_marambo_rupota_2,nachingwea_marambo_rupota,2,118,5971.802217,36.39822414,1474,13.538,30,26/06/2012,26-Jun,dry,dry,NA,NA,rural,NA,NA,NA,23,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_matekwe_majonanga_2,nachingwea_matekwe_majonanga,2,118,5971.802217,181.1169496,836,72.627,31,26/06/2012,26-Jun,dry,dry,NA,NA,rural,NA,NA,NA,43,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_matekwe_matekwe_2,nachingwea_matekwe_matekwe,2,118,5971.802217,298.5597921,2260,84.199,14,25/06/2012,25-Jun,dry,dry,NA,NA,rural,NA,NA,NA,50,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_mbondo_chimbendenga_2,nachingwea_mbondo_chimbendenga,2,118,5971.802217,535.4969126,2069,49.18,20,26/06/2012,26-Jun,dry,dry,NA,NA,rural,NA,NA,NA,59,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_mbondo_mbondo_2,nachingwea_mbondo_mbondo,2,118,5971.802217,363.4955767,2639,65.024,45,26/06/2012,26-Jun,dry,dry,NA,NA,rural,NA,NA,NA,54,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_mbondo_nahimba_2,nachingwea_mbondo_nahimba,2,118,5971.802217,106.1465401,1651,72.52,10,26/06/2012,26-Jun,dry,dry,NA,NA,rural,NA,NA,NA,19,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_mbondo_nakalonji_2,nachingwea_mbondo_nakalonji,2,118,5971.802217,122.1561419,1125,69.344,3,26/06/2012,26-Jun,dry,dry,NA,NA,rural,NA,NA,NA,18,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_mkoka_chilaile_2,nachingwea_mkoka_chilaile,2,118,5971.802217,21.8950528,457,26.267,NA,NA,NA,NA,dry,NA,NA,rural,NA,NA,NA,15,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_mkoka_likwela_2,nachingwea_mkoka_likwela,2,118,5971.802217,51.49372701,535,34.226,14,29/06/2012,29-Jun,dry,dry,NA,NA,rural,NA,NA,NA,13,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_mkoka_mkoka_2,nachingwea_mkoka_mkoka,2,118,5971.802217,45.91487593,1990,24.865,27,25/06/2012,25-Jun,dry,dry,NA,NA,rural,NA,NA,NA,77,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_mkoka_nandile_2,nachingwea_mkoka_nandile,2,118,5971.802217,21.80477026,730,31.914,13,26/06/2012,26-Jun,dry,dry,NA,NA,rural,NA,NA,NA,17,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_mkoka_narungombe_2,nachingwea_mkoka_narungombe,2,118,5971.802217,21.75713142,508,31.386,31,27/06/2012,27-Jun,dry,dry,NA,NA,rural,NA,NA,NA,7,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_mkoka_rweje_2,nachingwea_mkoka_rweje,2,118,5971.802217,35.8823429,1548,25.529,16,28/06/2012,28-Jun,dry,dry,NA,NA,rural,NA,NA,NA,50,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_mkotokuyana_mandai_2,nachingwea_mkotokuyana_mandai,2,118,5971.802217,31.92375874,1446,11.094,21,30/06/2012,30-Jun,dry,dry,NA,NA,rural,NA,NA,NA,12,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_mkotokuyana_mtokokuyana_2,nachingwea_mkotokuyana_mtokokuyana,2,118,5971.802217,59.15223447,1454,17.086,NA,NA,NA,NA,dry,NA,NA,rural,NA,NA,NA,11,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_mneromiembeni_farm_2,nachingwea_mneromiembeni_farm,2,118,5971.802217,100.4536075,854,22.091,NA,NA,NA,NA,dry,NA,NA,rural,NA,NA,NA,44,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_mneromiembeni_mkonjela_2,nachingwea_mneromiembeni_mkonjela,2,118,5971.802217,15.80997105,2088,17.037,18,28/06/2012,28-Jun,dry,dry,NA,NA,rural,NA,NA,NA,37,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_mneromiembeni_mneromiembeni_2,nachingwea_mneromiembeni_mneromiembeni,2,118,5971.802217,36.13959873,2275,19.119,9,28/06/2012,28-Jun,dry,dry,NA,NA,rural,NA,NA,NA,102,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_mneromiembeni_namkula_2,nachingwea_mneromiembeni_namkula,2,118,5971.802217,19.87097798,1704,25.061,19,28/06/2012,28-Jun,dry,dry,NA,NA,rural,NA,NA,NA,40,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_mneromiembeni_ntila_2,nachingwea_mneromiembeni_ntila,2,118,5971.802217,7.858381215,1591,14.858,41,28/06/2012,28-Jun,dry,dry,NA,NA,rural,NA,NA,NA,52,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_mnerongongo_kimawe_2,nachingwea_mnerongongo_kimawe,2,118,5971.802217,12.68077877,946,23.642,23,29/06/2012,29-Jun,dry,dry,NA,NA,rural,NA,NA,NA,29,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_mnerongongo_kitandi_2,nachingwea_mnerongongo_kitandi,2,118,5971.802217,23.93458816,1520,29.186,NA,NA,NA,NA,dry,NA,NA,rural,NA,NA,NA,35,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_mnerongongo_mnerongongo_2,nachingwea_mnerongongo_mnerongongo,2,118,5971.802217,16.93000863,1737,24.521,74,29/06/2012,29-Jun,dry,dry,NA,NA,rural,NA,NA,NA,110,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_mnerongongo_mpute_2,nachingwea_mnerongongo_mpute,2,118,5971.802217,7.622083684,898,26.448,11,29/06/2012,29-Jun,dry,dry,NA,NA,rural,NA,NA,NA,35,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_mpiruka_libea_2,nachingwea_mpiruka_libea,2,118,5971.802217,15.84376045,635,5.506,4,28/06/2012,28-Jun,dry,dry,NA,NA,rural,NA,NA,NA,16,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_mpiruka_mkumba_2,nachingwea_mpiruka_mkumba,2,118,5971.802217,19.42898864,2044,5.498,69,28/06/2012,28-Jun,dry,dry,NA,NA,rural,NA,NA,NA,81,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_mpiruka_mpiruka_2,nachingwea_mpiruka_mpiruka,2,118,5971.802217,38.22243945,3087,9.707,72,28/06/2012,28-Jun,dry,dry,NA,NA,rural,NA,NA,NA,84,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_mtua_kiparamtua_2,nachingwea_mtua_kiparamtua,2,118,5971.802217,59.70594476,3333,21.299,64,25/06/2012,25-Jun,dry,dry,NA,NA,rural,NA,NA,NA,108,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_mtua_mtua_2,nachingwea_mtua_mtua,2,118,5971.802217,163.040352,3117,34.321,83,25/06/2012,25-Jun,dry,dry,NA,NA,rural,NA,NA,NA,40,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_mtua_nalengwe_2,nachingwea_mtua_nalengwe,2,118,5971.802217,180.735944,820,35.069,41,25/06/2012,25-Jun,dry,dry,NA,NA,rural,NA,NA,NA,57,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_mtua_nammanga_2,nachingwea_mtua_nammanga,2,118,5971.802217,311.454002,489,40.106,66,27/06/2012,27-Jun,dry,dry,NA,NA,rural,NA,NA,NA,11,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_naipanga_chiumbatishuleni_2,nachingwea_naipanga_chiumbatishuleni,2,118,5971.802217,39.62036754,1405,14.311,25,27/06/2012,27-Jun,dry,dry,NA,NA,rural,NA,NA,NA,17,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_naipanga_chiwindi_2,nachingwea_naipanga_chiwindi,2,118,5971.802217,30.55494855,3198,18.833,19,27/06/2012,27-Jun,dry,dry,NA,NA,rural,NA,NA,NA,11,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_naipanga_naipanga_2,nachingwea_naipanga_naipanga,2,118,5971.802217,5.297015566,3624,16.763,18,27/06/2012,27-Jun,dry,dry,NA,NA,rural,NA,NA,NA,55,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_naipanga_rahaleo_2,nachingwea_naipanga_rahaleo,2,118,5971.802217,10.97375607,2439,16.868,18,27/06/2012,27-Jun,dry,dry,NA,NA,rural,NA,NA,NA,54,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_naipingo_kihuwe_2,nachingwea_naipingo_kihuwe,2,118,5971.802217,10.33302623,1412,7.428,19,26/06/2012,26-Jun,dry,dry,NA,NA,rural,NA,NA,NA,48,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_naipingo_kwakamkamba_2,nachingwea_naipingo_kwakamkamba,2,118,5971.802217,11.72794798,678,17.15,48,28/06/2012,28-Jun,dry,dry,NA,NA,rural,NA,NA,NA,29,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_naipingo_mchangani_2,nachingwea_naipingo_mchangani,2,118,5971.802217,28.05277543,2507,13.292,60,26/06/2012,26-Jun,dry,dry,NA,NA,rural,NA,NA,NA,25,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_naipingo_mchonda_2,nachingwea_naipingo_mchonda,2,118,5971.802217,19.95587391,1704,11.294,54,27/06/2012,27-Jun,dry,dry,NA,NA,rural,NA,NA,NA,72,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_naipingo_mkatapori_2,nachingwea_naipingo_mkatapori,2,118,5971.802217,15.34332768,1306,15.155,NA,NA,NA,NA,dry,NA,NA,rural,NA,NA,NA,14,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_naipingo_mkukwe_2,nachingwea_naipingo_mkukwe,2,118,5971.802217,18.51352813,128,13.767,12,29/06/2012,29-Jun,dry,dry,NA,NA,rural,NA,NA,NA,17,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_naipingo_naipingo_2,nachingwea_naipingo_naipingo,2,118,5971.802217,20.99436821,2709,9.559,75,25/06/2012,25-Jun,dry,dry,NA,NA,rural,NA,NA,NA,50,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_naipingo_namatumbusi_2,nachingwea_naipingo_namatumbusi,2,118,5971.802217,130.5264548,1814,23.125,57,27/06/2012,27-Jun,dry,dry,NA,NA,rural,NA,NA,NA,11,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_naipingo_nangondo_2,nachingwea_naipingo_nangondo,2,118,5971.802217,34.57029732,3967,17.432,25,25/06/2012,25-Jun,dry,dry,NA,NA,rural,NA,NA,NA,25,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_namapwia_likongowele_2,nachingwea_namapwia_likongowele,2,118,5971.802217,56.44624005,1544,41.28,25,24/06/2012,24-Jun,dry,dry,NA,NA,rural,NA,NA,NA,29,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_namapwia_mbute_2,nachingwea_namapwia_mbute,2,118,5971.802217,113.5027047,643,44.925,25,30/06/2012,30-Jun,dry,dry,NA,NA,rural,NA,NA,NA,3,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_namapwia_namapwia_2,nachingwea_namapwia_namapwia,2,118,5971.802217,56.05434235,2136,35.774,7,30/06/2012,30-Jun,dry,dry,NA,NA,rural,NA,NA,NA,41,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_namatula_muungano_2,nachingwea_namatula_muungano,2,118,5971.802217,20.60741021,1781,4.061,NA,NA,NA,NA,dry,NA,NA,rural,NA,NA,NA,29,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_namatula_namatula_2,nachingwea_namatula_namatula,2,118,5971.802217,6.571459438,1823,5.401,NA,NA,NA,NA,dry,NA,NA,rural,NA,NA,NA,146,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_nambambo_amani_2,nachingwea_nambambo_amani,2,118,5971.802217,0.525683718,546,3.226,NA,NA,NA,NA,dry,NA,NA,rural,NA,NA,NA,12,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_nambambo_boma_2,nachingwea_nambambo_boma,2,118,5971.802217,0.383023427,1250,0.2,NA,NA,NA,NA,dry,NA,NA,rural,NA,NA,NA,180,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_nambambo_darajani_2,nachingwea_nambambo_darajani,2,118,5971.802217,0.200515001,514,1.788,NA,NA,NA,NA,dry,NA,NA,rural,NA,NA,NA,11,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_nambambo_jiunge_2,nachingwea_nambambo_jiunge,2,118,5971.802217,0.263116982,1314,1.684,NA,NA,NA,NA,dry,NA,NA,rural,NA,NA,NA,29,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_nambambo_kaloleni_2,nachingwea_nambambo_kaloleni,2,118,5971.802217,0.126096923,718,2.385,NA,NA,NA,NA,dry,NA,NA,rural,NA,NA,NA,16,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_nambambo_kazamoyo_2,nachingwea_nambambo_kazamoyo,2,118,5971.802217,1.020642342,1398,2.63,NA,NA,NA,NA,dry,NA,NA,rural,NA,NA,NA,31,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_nambambo_mshikamano_2,nachingwea_nambambo_mshikamano,2,118,5971.802217,0.32964275,856,2.034,NA,NA,NA,NA,dry,NA,NA,rural,NA,NA,NA,19,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_nambambo_mwera_2,nachingwea_nambambo_mwera,2,118,5971.802217,0.15439612,901,1.192,NA,NA,NA,NA,dry,NA,NA,rural,NA,NA,NA,20,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_nambambo_nachingwea_2,nachingwea_nambambo_nachingwea,2,118,5971.802217,1.109887042,699,3.823,55,25/06/2012,25-Jun,dry,dry,NA,NA,rural,NA,NA,NA,421,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_nambambo_nangangano_2,nachingwea_nambambo_nangangano,2,118,5971.802217,0.08124923,573,1.192,NA,NA,NA,NA,dry,NA,NA,rural,NA,NA,NA,13,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_nambambo_nyerere_2,nachingwea_nambambo_nyerere,2,118,5971.802217,0.174573987,855,1.192,NA,NA,NA,NA,dry,NA,NA,rural,NA,NA,NA,19,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_nambambo_posta_2,nachingwea_nambambo_posta,2,118,5971.802217,1.079430085,2267,0.594,NA,NA,NA,NA,dry,NA,NA,rural,NA,NA,NA,51,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_nambambo_rahaleo_2,nachingwea_nambambo_rahaleo,2,118,5971.802217,0.275534321,706,3.577,NA,NA,NA,NA,dry,NA,NA,rural,NA,NA,NA,22,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_nambambo_ugawaji_2,nachingwea_nambambo_ugawaji,2,118,5971.802217,0.300965283,1543,1.438,65,25/06/2012,25-Jun,dry,dry,NA,NA,rural,NA,NA,NA,131,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_nambambo_ugogoni_2,nachingwea_nambambo_ugogoni,2,118,5971.802217,0.503870146,1412,2.034,NA,NA,NA,NA,dry,NA,NA,rural,NA,NA,NA,31,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_nambambo_uhindini_2,nachingwea_nambambo_uhindini,2,118,5971.802217,0.12143526,583,2.385,NA,NA,NA,NA,dry,NA,NA,rural,NA,NA,NA,13,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_nambambo_uliza_2,nachingwea_nambambo_uliza,2,118,5971.802217,0.088399168,457,1.788,NA,NA,NA,NA,dry,NA,NA,rural,NA,NA,NA,10,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_namikango_namikangoa_2,nachingwea_namikango_namikangoa,2,118,5971.802217,6.828889237,1438,29.172,22,26/06/2012,26-Jun,dry,dry,NA,NA,rural,NA,NA,NA,44,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_namikango_namikangob_2,nachingwea_namikango_namikangob,2,118,5971.802217,18.03103024,1175,30.411,9,26/06/2012,26-Jun,dry,dry,NA,NA,rural,NA,NA,NA,14,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_namikango_nangunde_2,nachingwea_namikango_nangunde,2,118,5971.802217,14.73933791,1159,27.934,67,26/06/2012,26-Jun,dry,dry,NA,NA,rural,NA,NA,NA,55,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_nangowe_matankini_2,nachingwea_nangowe_matankini,2,118,5971.802217,4.795121851,2896,1.438,3,24/06/2012,24-Jun,dry,dry,NA,NA,rural,NA,NA,NA,51,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_nangowe_maziwa_2,nachingwea_nangowe_maziwa,2,118,5971.802217,27.65239334,1578,12.73,18,25/06/2012,25-Jun,dry,dry,NA,NA,rural,NA,NA,NA,34,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_nangowe_mitumbati_2,nachingwea_nangowe_mitumbati,2,118,5971.802217,18.24281312,2265,11.491,71,25/06/2012,25-Jun,dry,dry,NA,NA,rural,NA,NA,NA,102,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_nangowe_mwenge_2,nachingwea_nangowe_mwenge,2,118,5971.802217,13.81053957,1133,7.875,34,25/06/2012,25-Jun,dry,dry,NA,NA,rural,NA,NA,NA,55,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_nangowe_nangowe_2,nachingwea_nangowe_nangowe,2,118,5971.802217,17.38424402,1063,4.806,23,24/06/2012,24-Jun,dry,dry,NA,NA,rural,NA,NA,NA,9,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_nditi_namanja_2,nachingwea_nditi_namanja,2,118,5971.802217,27.86247918,1362,34.551,12,01/06/2012,01-Jun,dry,dry,NA,NA,rural,NA,NA,NA,33,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_nditi_nditi_2,nachingwea_nditi_nditi,2,118,5971.802217,31.40451877,1739,38.762,26,01/06/2012,01-Jun,dry,dry,NA,NA,rural,NA,NA,NA,44,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_nditi_ngangambo_2,nachingwea_nditi_ngangambo,2,118,5971.802217,21.12434509,280,44.477,58,25/06/2012,25-Jun,dry,dry,NA,NA,rural,NA,NA,NA,32,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_nditi_nyambia_2,nachingwea_nditi_nyambia,2,118,5971.802217,6.343567414,645,33.642,13,01/06/2012,01-Jun,dry,dry,NA,NA,rural,NA,NA,NA,19,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_nditi_nyambib_2,nachingwea_nditi_nyambib,2,118,5971.802217,40.62622654,694,41.43,14,01/06/2012,01-Jun,dry,dry,NA,NA,rural,NA,NA,NA,14,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_ndomoni_makitikiti_2,nachingwea_ndomoni_makitikiti,2,118,5971.802217,8.282515159,686,24.233,NA,NA,NA,NA,dry,NA,NA,rural,NA,NA,NA,15,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_ndomoni_mkurupilo_2,nachingwea_ndomoni_mkurupilo,2,118,5971.802217,18.56204065,573,19.322,14,28/06/2012,28-Jun,dry,dry,NA,NA,rural,NA,NA,NA,17,178464,21726,1,48145,450,8550800,29
Lindi,nachingwea,nachingwea_ndomoni_ndomondo_2,nachingwea_ndomoni_ndomondo,2,118,5971.802217,16.70510928,1799,23.005,0,27/06/2012,27-Jun,dry,dry,NA,NA,rural,NA,NA,NA,40,178464,21726,1,48145,450,8550800,29
