Region,District,Ward,Village,Date,Date2,Start time,End time,Transport used,Dogs without collars,Dogs with collars,Totalcounts,Comments,Correct_Village,Correct_Ward,Correct_District,Correct_Region
Morogoro,Kilombero,Mofu  ,Kalenga,01/12/2014,01-Dec-14,NA,NA,NA,0,0,NA,NA,NA,Mofu,Kilombero,Morogoro
Morogoro,Kilombero,Kalengakelo  ,Kalengakelo,29/12/2014,29-Dec-14,16:00,17:02,Bicycle,11,24,NA,NA,Kalengakelu,Mlimba,Kilombero,Morogoro
Morogoro,Kilombero,Kamwene  ,Kamwene,28/12/2014,28-Dec-14,16:00,17:00,Foot,9,28,NA,NA,Kamwene,Mlimba,Kilombero,Morogoro
Morogoro,Kilombero,Kisawasawa  ,Kanolo,04/01/2015,04-Jan-15,16:00,17:00,Bicycle,13,17,NA,NA,Kanolo,Kisawasawa,Kilombero,Morogoro
Morogoro,Kilombero,"Mang'ula ""B""  ",Kanyenja,03/01/2015,03-Jan-15,16:00,17:00,Foot,22,25,NA,NA,Kanyenja,Mang'ula,Kilombero,Morogoro
Morogoro,Kilombero,Ifakara  ,Katindiuka,19/12/2014,19-Dec-14,16:00,17:00,Foot,4,15,NA,NA,Katindiuka,Ifakara,Kilombero,Morogoro
Morogoro,Kilombero,Mkula  ,Katurukila,03/01/2015,03-Jan-15,16:00,17:00,Foot,4,8,NA,NA,Katurukila,Mkula,Kilombero,Morogoro
Morogoro,Kilombero,Kibaoni  ,Kibaoni,18/12/2014,18-Dec-14,16:00,17:00,Foot,5,14,NA,NA,Kibaoni,Kibaoni,Kilombero,Morogoro
Morogoro,Kilombero,Kiberege  ,Kiberege,05/01/2015,05-Jan-15,16:00,17:00,Foot,13,5,NA,NA,kiberege,Kiberege,Kilombero,Morogoro
Morogoro,Kilombero,Kidatu  ,"Kidatu ""A""",06/01/2015,06-Jan-15,16:00,17:00,Foot,2,15,NA,NA,kidatu,Kidatu,Kilombero,Morogoro
Morogoro,Kilombero,Kidatu  ,"Kidatu ""B""",06/01/2015,06-Jan-15,16:00,17:00,Foot,12,11,NA,NA,kidatu,Kidatu,Kilombero,Morogoro
Morogoro,Kilombero,Kidatu  ,Kidatu Kati,06/01/2015,06-Jan-15,16:00,17:00,Foot,12,9,NA,NA,kidatu,Kidatu,Kilombero,Morogoro
Morogoro,Kilombero,Mngeta  ,Kidete,06/01/2015,06-Jan-15,16:10,17:10,Foot,3,6,NA,NA,NA,Mchombe,Kilombero,Morogoro
Morogoro,Kilombero,Kibaoni  ,Kikwawila,18/12/2014,18-Dec-14,16:00,17:00,Foot,8,9,NA,NA,Kikwawila,Kibaoni,Kilombero,Morogoro
Morogoro,Kilombero,Kibaoni  ,Kilama,18/12/2014,18-Dec-14,16:00,17:00,Foot,7,8,NA,NA,Kilama,Kibaoni,Kilombero,Morogoro
Morogoro,Kilombero,Michenga  ,Kining'ina,20/12/2014,20-Dec-14,16:00,17:00,Foot,4,10,NA,NA,Kining'ina,Lumemo,Kilombero,Morogoro
Morogoro,Kilombero,Kisawasawa  ,Kisawasawa,04/01/2015,04-Jan-15,16:00,17:00,Bicycle,8,19,NA,NA,Kisawasawa,Kisawasawa,Kilombero,Morogoro
Morogoro,Kilombero,Namwawala  ,Kisegese,21/12/2014,21-Dec-14,16:10,17:10,Foot,17,27,NA,NA,Kisegese,Idete,Kilombero,Morogoro
Morogoro,Kilombero,Mwaya  ,Kiswanya,04/01/2015,04-Jan-15,16:01,17:01,Bicycle,7,9,NA,NA,Mikoleko,Mang'ula,Kilombero,Morogoro
Morogoro,Kilombero,Uchindile  ,Kitete,24/01/2015,24-Jan-15,16:01,17:01,Foot,9,22,NA,NA,Kitete,Uchindile,Kilombero,Morogoro
Morogoro,Kilombero,Ifakara  ,Lipangalala,19/12/2014,19-Dec-14,16:01,17:01,Foot,8,25,NA,NA,Lipangalala,Ifakara,Kilombero,Morogoro
Morogoro,Kilombero,Ching'anda  ,Lufulu,05/01/2015,05-Jan-15,16:01,17:01,Foot,5,6,NA,NA,Udagaji,Chita,Kilombero,Morogoro
Morogoro,Kilombero,Uchindile  ,Lugala,01/12/2014,01-Dec-14,NA,NA,NA,0,0,NA,NA,Lugala,Uchindile,Kilombero,Morogoro
Morogoro,Kilombero,Mchombe  ,Lukolongo,01/12/2014,01-Dec-14,NA,NA,NA,0,0,NA,NA,Lukolongo,Mchombe,Kilombero,Morogoro
Morogoro,Kilombero,Lumemo  ,Lumemo,01/12/2014,01-Dec-14,NA,NA,NA,0,0,NA,NA,Lumemo,Lumemo,Kilombero,Morogoro
Morogoro,Kilombero,Kamwene  ,Lumumwe-Matema,01/12/2014,01-Dec-14,NA,NA,NA,0,0,NA,NA,Matema,Mlimba,Kilombero,Morogoro
Morogoro,Kilombero,Kibaoni  ,Lungongole,01/12/2014,01-Dec-14,NA,NA,NA,0,0,NA,NA,Lungongole,Kibaoni,Kilombero,Morogoro
Morogoro,Kilombero,Mngeta  ,Luvirikila,01/12/2014,01-Dec-14,NA,NA,NA,0,0,NA,NA,Mngeta,Mchombe,Kilombero,Morogoro
Morogoro,Kilombero,Michenga  ,Machipi,01/12/2014,01-Dec-14,NA,NA,NA,0,0,NA,NA,Machipi,Lumemo,Kilombero,Morogoro
Morogoro,Kilombero,Mkula  ,Magombera,01/12/2014,01-Dec-14,NA,NA,NA,0,0,NA,NA,Magombera,Mkula,Kilombero,Morogoro
Morogoro,Kilombero,Lumemo  ,Mahutanga,01/12/2014,01-Dec-14,NA,NA,NA,0,0,NA,NA,Mahutanga,Lumemo,Kilombero,Morogoro
Morogoro,Kilombero,Chita  ,Makutano,05/01/2015,05-Jan-15,16:00,17:00,Bicycle,9,13,NA,NA,Chita,Chita,Kilombero,Morogoro
Morogoro,Kilombero,Mang'ula  ,"Mang'ula ""A""",01/12/2014,01-Dec-14,NA,NA,NA,0,0,NA,NA,Mang'ula A,Mang'ula,Kilombero,Morogoro
Morogoro,Kilombero,"Mang'ula ""B""  ","Mang'ula ""B""",01/12/2014,01-Dec-14,NA,NA,NA,0,0,NA,NA,Mang'ula B,Mang'ula,Kilombero,Morogoro
Morogoro,Kilombero,Kamwene  ,Matema,29/12/2014,29-Dec-14,15:20,16:45,Foot,11,33,NA,NA,Matema,Mlimba,Kilombero,Morogoro
Morogoro,Kilombero,Mbasa  ,Mbasa,18/12/2014,18-Dec-14,16:00,17:00,Foot,10,22,NA,NA,Mbasa,Kibaoni,Kilombero,Morogoro
Morogoro,Kilombero,Mbingu  ,Mbingu,07/01/2015,07-Jan-15,16:10,17:10,Foot,8,16,NA,NA,Mbingu,Mbingu,Kilombero,Morogoro
Morogoro,Kilombero,Mchombe  ,Mchombe,01/12/2014,01-Dec-14,NA,NA,NA,0,0,NA,NA,Mchombe,Mchombe,Kilombero,Morogoro
Morogoro,Kilombero,Chita  ,Merera,05/01/2015,05-Jan-15,16:02,17:02,Foot,3,3,NA,NA,Merera,Chita,Kilombero,Morogoro
Morogoro,Kilombero,Mwaya  ,Mgudeni,01/12/2014,01-Dec-14,NA,NA,NA,0,0,NA,NA,Mgudeni,Mang'ula,Kilombero,Morogoro
Morogoro,Kilombero,Chisano  ,Mgugwe,28/12/2014,28-Dec-14,15:30,16:30,Foot,11,14,NA,NA,Mgugwe,Chisano,Kilombero,Morogoro
Morogoro,Kilombero,Mwaya  ,Mhelule,04/01/2015,04-Jan-15,16:02,17:06,Bicycle,4,9,NA,NA,Mhelule,Mang'ula,Kilombero,Morogoro
Morogoro,Kilombero,Michenga  ,Michenga,20/12/2014,20-Dec-14,16:02,17:06,Foot,4,18,NA,NA,Michenga,Lumemo,Kilombero,Morogoro
Morogoro,Kilombero,Mwaya  ,Mikoleko,04/01/2015,04-Jan-15,16:02,17:06,Foot,5,17,NA,NA,Mikoleko,Mang'ula,Kilombero,Morogoro
Morogoro,Kilombero,Sanje  ,Miwangani,05/01/2015,05-Jan-15,16:02,17:00,Foot,7,17,NA,NA,Miwangani,Sanje,Kilombero,Morogoro
Morogoro,Kilombero,Idete  ,Miwangani,21/12/2014,21-Dec-14,16:02,17:06,Foot,9,13,NA,NA,Miwangani,Idete,Kilombero,Morogoro
Morogoro,Kilombero,Mofu  ,Miyomboni,07/01/2015,07-Jan-15,16:02,17:00,Foot,16,19,NA,NA,Mbingu,Mbingu,Kilombero,Morogoro
Morogoro,Kilombero,Kidatu  ,Mkamba,06/01/2015,06-Jan-15,16:30,17:30,Foot,7,5,NA,NA,Mkamba,Kidatu,Kilombero,Morogoro
Morogoro,Kilombero,Mngeta  ,Mkangawalo,06/01/2015,06-Jan-15,16:05,17:05,Foot,6,6,NA,NA,Mkangawalo,Mchombe,Kilombero,Morogoro
Morogoro,Kilombero,Kiberege  ,Mkasu,05/01/2015,05-Jan-15,16:02,17:00,Foot,30,35,NA,NA,Mkasu,Kiberege,Kilombero,Morogoro
Morogoro,Kilombero,Mkula  ,Mkula,03/01/2015,03-Jan-15,16:02,17:10,Foot,13,25,NA,NA,Mkula,Mkula,Kilombero,Morogoro
Morogoro,Kilombero,Mchombe  ,Mkusi,01/12/2014,01-Dec-14,NA,NA,NA,0,0,NA,NA,Lukolongo,Mchombe,Kilombero,Morogoro
Morogoro,Kilombero,Ifakara  ,Mlabani,01/12/2014,01-Dec-14,NA,NA,NA,0,0,NA,NA,Mlabani,Ifakara,Kilombero,Morogoro
Morogoro,Kilombero,Mlimba  ,"Mlimba ""A""",01/12/2014,01-Dec-14,NA,NA,NA,0,0,NA,NA,Mlimba 'A',Mlimba,Kilombero,Morogoro
Morogoro,Kilombero,Mlimba  ,"Mlimba ""B""",01/12/2014,01-Dec-14,NA,NA,NA,0,0,NA,NA,Mlimba 'B',Mlimba,Kilombero,Morogoro
Morogoro,Kilombero,Mngeta  ,Mngeta,06/01/2015,06-Jan-15,16:00,17:00,Foot,3,9,NA,NA,Mngeta,Mchombe,Kilombero,Morogoro
Morogoro,Kilombero,Mofu  ,Mofu,01/12/2014,01-Dec-14,NA,NA,NA,0,0,NA,NA,Mofu,Mofu,Kilombero,Morogoro
Morogoro,Kilombero,Utengule  ,Mpanga,01/12/2014,01-Dec-14,NA,NA,NA,0,0,NA,NA,Mpanga,Utengule,Kilombero,Morogoro
Morogoro,Kilombero,Kisawasawa  ,Mpanga Mpanga,28/12/2014,28-Dec-14,16:05,17:10,Foot,9,9,NA,NA,Mpanga,Kisawasawa,Kilombero,Morogoro
Morogoro,Kilombero,Igima  ,Mpofu,01/12/2014,01-Dec-14,NA,NA,NA,0,0,NA,NA,Mpofu,Mbingu,Kilombero,Morogoro
Morogoro,Kilombero,Mang'ula  ,Msalise,01/12/2014,01-Dec-14,NA,NA,NA,0,0,NA,NA,Msalise,Mang'ula,Kilombero,Morogoro
Morogoro,Kilombero,"Mang'ula ""B""  ",Mshikamano,01/12/2014,01-Dec-14,NA,NA,NA,0,0,NA,NA,Mang'ula B,Mang'ula,Kilombero,Morogoro
Morogoro,Kilombero,Chita  ,Msita,01/12/2014,01-Dec-14,NA,NA,NA,0,0,NA,NA,Chita,Chita,Kilombero,Morogoro
Morogoro,Kilombero,Kalengakelo  ,Msolwa Mlimba,06/01/2015,06-Jan-15,15:00,16:30,Foot,4,24,NA,NA,Msolwa,Mlimba,Kilombero,Morogoro
Morogoro,Kilombero,Sanje  ,Msolwa Ujamaa,06/01/2015,06-Jan-15,16:25,17:31,Foot,3,20,NA,NA,Msolwa ujamaa,Sanje,Kilombero,Morogoro
Morogoro,Kilombero,Mkula  ,Msufini,03/01/2015,03-Jan-15,16:00,17:00,Foot,2,7,NA,NA,Msufini,Mkula,Kilombero,Morogoro
Morogoro,Kilombero,Mwaya  ,Mwaya,01/12/2014,01-Dec-14,NA,NA,NA,0,0,NA,NA,Mwaya,Mang'ula,Kilombero,Morogoro
Morogoro,Kilombero,Mlimba  ,Mwembeni,29/12/2014,29-Dec-14,15:45,16:50,Foot,6,8,NA,NA,Mwembeni,Mlimba,Kilombero,Morogoro
Morogoro,Kilombero,Mchombe  ,Nakaguru,01/12/2014,01-Dec-14,NA,NA,NA,0,0,NA,NA,NA,Mchombe,Kilombero,Morogoro
Morogoro,Kilombero,Igima  ,Namalumbo,07/01/2015,07-Jan-15,16:02,17:06,Bicycle,17,35,NA,NA,Igima,Mbingu,Kilombero,Morogoro
Morogoro,Kilombero,Namwawala  ,Namwawala,21/12/2014,21-Dec-14,16:02,17:06,Bicycle,18,24,NA,NA,Namwawala,Idete,Kilombero,Morogoro
Morogoro,Kilombero,Igima  ,Ngajenwa,07/01/2015,07-Jan-15,16:02,17:10,Foot,7,40,NA,NA,Igima,Mbingu,Kilombero,Morogoro
Morogoro,Kilombero,Utengule  ,Ngalima,27/12/2014,27-Dec-14,16:00,17:00,Foot,11,33,NA,NA,Ngalimila,Utengule,Kilombero,Morogoro
Morogoro,Kilombero,Kalengakelo  ,Ngwasi,29/12/2014,29-Dec-14,16:00,17:00,Foot,15,20,NA,NA,Kalengakelu,Mlimba,Kilombero,Morogoro
Morogoro,Kilombero,Mchombe  ,Njage,06/01/2015,06-Jan-15,16:00,17:00,Bicycle,13,35,NA,NA,Njagi,Mchombe,Kilombero,Morogoro
Morogoro,Kilombero,Kiberege  ,Nyamwezi,01/12/2014,01-Dec-14,NA,NA,NA,0,0,NA,NA,kiberege,Kiberege,Kilombero,Morogoro
Morogoro,Kilombero,Kidatu  ,Nyange,07/01/2015,07-Jan-15,15:30,16:30,Foot,4,22,NA,NA,NA,Kidatu,Kilombero,Morogoro
Morogoro,Kilombero,Signal  ,Sagamanga,05/01/2015,05-Jan-15,16:00,17:00,Foot,8,38,NA,NA,Sagamaganga,Kiberege,Kilombero,Morogoro
Morogoro,Kilombero,Sanje  ,Sanje,05/01/2015,05-Jan-15,16:00,17:00,Foot,10,25,NA,NA,Sanje,Sanje,Kilombero,Morogoro
Morogoro,Kilombero,Signal  ,Signal,05/01/2015,05-Jan-15,16:00,17:00,Bicycle,13,35,NA,NA,Siginali,Kiberege,Kilombero,Morogoro
Morogoro,Kilombero,Mkula  ,Sole,03/01/2015,03-Jan-15,16:00,17:00,Bicycle,10,35,NA,NA,Sole,Mkula,Kilombero,Morogoro
Morogoro,Kilombero,Mkula  ,Sonjo,03/01/2015,03-Jan-15,16:00,17:00,Foot,11,25,NA,NA,Sonjo,Mkula,Kilombero,Morogoro
Morogoro,Kilombero,Signal  ,Sululu,05/01/2015,05-Jan-15,16:00,17:00,Foot,7,19,NA,NA,Siginali,Kiberege,Kilombero,Morogoro
Morogoro,Kilombero,Masagati  ,Tanganyika,01/12/2014,01-Dec-14,NA,NA,NA,0,0,NA,NA,Tanganyika,Masagati,Kilombero,Morogoro
